Switch_ID,Family,memberX,Parent_MOF_name,Fun,topo_family_4h_stable,dFE_4h_stable_topo,dFE_4h_member_topo,dd_FE,dU_4h_stable_topo,dU_4h_member_topo,dd_U,dS_4h_stable_topo,dS_4h_member_topo,dd_S,topo_family_fun_of_4h_member,topo_family_fun_stable,switch_treshold,d_VF,real_switch
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,4H,mfj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zmj,mfj,0.320642388,0.0042,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2Br,mfj,-1.65,6.8,8.45,1.2,9.46,8.26,2.85,2.66,-0.19,zmj,mfj,0.320642388,-0.039875,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2CN,mfj,-0.71,-0.71,0.0,0.3,0.18,-0.12,0.99,0.87,-0.11,zmj,mfj,0.320642388,-0.037625,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2F,mfj,-1.15,-1.1,0.05,0.54,0.48,-0.06,1.69,1.57,-0.12,zmj,mfj,0.320642388,-0.008325,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,4CN,mfj,-0.17,-0.23,-0.07,1.29,1.15,-0.15,1.42,1.34,-0.08,zmj,mfj,0.320642388,-0.077225,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2NH2,mfj,-0.81,4.19,5.0,-0.48,4.37,4.85,0.29,0.14,-0.14,zmj,mfj,0.320642388,-0.02405,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2CF3,mfj,-2.39,4.55,6.94,0.5,7.37,6.87,2.83,2.76,-0.07,zmj,mfj,0.320642388,-0.061075,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2CH3,mfj,-0.84,-0.99,-0.15,-0.68,-0.84,-0.16,0.11,0.09,-0.01,zmj,mfj,0.320642388,-0.032275,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2NO2,mfj,,,,,,,,,,zmj,mfj,0.320642388,,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2OH,mfj,-0.92,-0.98,-0.06,0.29,0.19,-0.09,1.18,1.15,-0.03,zmj,mfj,0.320642388,-0.015125,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,4F,mfj,-2.25,-2.3,-0.06,1.03,0.96,-0.06,3.28,3.27,-0.01,zmj,mfj,0.320642388,-0.020775,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,2SH,mfj,-1.13,-1.21,-0.08,0.93,0.8,-0.12,2.03,1.99,-0.04,zmj,mfj,0.320642388,-0.035925,NO
43_1_2,43,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4H_Chnl_1-ntn_edge,4Br,mfj,-2.12,6.62,8.73,3.35,11.88,8.53,5.47,5.27,-0.2,zmj,mfj,0.320642388,-0.077575,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,4H,zmj,0.34,0.34,0.0,0.29,0.29,0.0,-0.05,-0.05,0.0,zmj,zmj,0.0,-0.071975,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2Br,zmj,-0.42,-0.42,0.0,0.93,0.93,0.0,1.34,1.34,0.0,zmj,zmj,0.0,-0.140825,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2CN,zmj,0.0,0.0,0.0,0.32,0.32,0.0,0.28,0.28,0.0,zmj,zmj,0.0,-0.144825,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2F,zmj,-0.08,-0.08,0.0,0.63,0.63,0.0,0.7,0.7,0.0,zmj,zmj,0.0,-0.092525,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,4CN,zmj,0.14,0.14,0.0,0.8,0.8,0.0,0.61,0.61,0.0,zmj,zmj,0.0,-0.219025,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2NH2,zmj,-0.24,-0.24,0.0,-0.19,-0.19,0.0,-0.01,-0.01,0.0,zmj,zmj,0.0,-0.11475,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2CF3,zmj,-1.31,-1.31,0.0,0.34,0.34,0.0,1.57,1.57,0.0,zmj,zmj,0.0,-0.19255,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2CH3,zmj,-0.38,-0.38,0.0,-0.42,-0.42,0.0,-0.13,-0.13,0.0,zmj,zmj,0.0,-0.129625,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2NO2,zmj,-0.01,-0.01,0.0,1.31,1.31,0.0,1.26,1.26,0.0,zmj,zmj,0.0,-0.167325,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2OH,zmj,-0.2,-0.2,0.0,0.41,0.41,0.0,0.57,0.57,0.0,zmj,zmj,0.0,-0.104125,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,4F,zmj,-0.72,-0.72,0.0,0.89,0.89,0.0,1.61,1.61,0.0,zmj,zmj,0.0,-0.112675,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,2SH,zmj,-0.4,-0.4,0.0,0.65,0.65,0.0,1.02,1.02,0.0,zmj,zmj,0.0,-0.1415,NO
44_1_1,44,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-ntn_edge_2-1B_4H_Chnl,4Br,zmj,-0.76,-0.76,0.0,1.98,1.98,0.0,2.74,2.74,0.0,zmj,zmj,0.0,-0.2103,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,zmj,0.34,0.0,-0.34,0.29,0.0,-0.29,-0.05,0.0,0.05,zmj,zmj,0.335861479,-0.071975,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2Br,zmj,-0.42,-0.75,-0.34,0.93,0.64,-0.29,1.34,1.39,0.05,zmj,zmj,0.335861479,-0.140825,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CN,zmj,0.0,-0.33,-0.34,0.32,0.03,-0.29,0.28,0.33,0.05,zmj,zmj,0.335861479,-0.144825,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2F,zmj,-0.08,-0.41,-0.34,0.63,0.34,-0.29,0.7,0.75,0.05,zmj,zmj,0.335861479,-0.092525,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4CN,zmj,0.14,-0.2,-0.34,0.8,0.52,-0.29,0.61,0.66,0.05,zmj,zmj,0.335861479,-0.219025,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NH2,zmj,-0.24,-0.58,-0.34,-0.19,-0.48,-0.29,-0.01,0.04,0.05,zmj,zmj,0.335861479,-0.11475,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CF3,zmj,-1.31,-1.65,-0.34,0.34,0.05,-0.29,1.57,1.62,0.05,zmj,zmj,0.335861479,-0.19255,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CH3,zmj,-0.38,-0.71,-0.34,-0.42,-0.71,-0.29,-0.13,-0.08,0.05,zmj,zmj,0.335861479,-0.129625,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NO2,zmj,-0.01,-0.34,-0.34,1.31,1.02,-0.29,1.26,1.3,0.05,zmj,zmj,0.335861479,-0.167325,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2OH,zmj,-0.2,-0.53,-0.34,0.41,0.12,-0.29,0.57,0.62,0.05,zmj,zmj,0.335861479,-0.104125,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4F,zmj,-0.72,-1.05,-0.34,0.89,0.61,-0.29,1.61,1.66,0.05,zmj,zmj,0.335861479,-0.112675,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2SH,zmj,-0.4,-0.74,-0.34,0.65,0.37,-0.29,1.02,1.07,0.05,zmj,zmj,0.335861479,-0.1415,NO
44_1_2,44,2,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4Br,zmj,-0.76,-1.09,-0.34,1.98,1.69,-0.29,2.74,2.78,0.05,zmj,zmj,0.335861479,-0.2103,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,zmj,0.34,0.0,-0.34,0.29,0.0,-0.29,-0.05,0.0,0.05,mfj,zmj,0.758632002,-0.1219,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2Br,zmj,-0.42,-1.08,-0.66,0.93,0.42,-0.51,1.34,1.49,0.15,mfj,zmj,0.758632002,-0.201275,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CN,zmj,0.0,1.73,1.73,0.32,1.86,1.55,0.28,0.1,-0.18,mfj,zmj,0.758632002,-0.464,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2F,zmj,-0.08,2.09,2.17,0.63,2.79,2.17,0.7,0.7,0.0,mfj,zmj,0.758632002,-0.3746,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4CN,zmj,0.14,3.36,3.22,0.8,4.62,3.81,0.61,1.19,0.59,mfj,zmj,0.758632002,-0.532875,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NH2,zmj,-0.24,2.25,2.49,-0.19,2.21,2.4,-0.01,-0.1,-0.09,mfj,zmj,0.758632002,-0.40985,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CF3,zmj,-1.31,1.93,3.25,0.34,3.2,2.86,1.57,1.18,-0.39,mfj,zmj,0.758632002,-0.4924,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2CH3,zmj,-0.38,0.65,1.03,-0.42,0.22,0.64,-0.13,-0.52,-0.39,mfj,zmj,0.758632002,-0.437175,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2NO2,zmj,-0.01,2.44,2.45,1.31,3.52,2.21,1.26,1.02,-0.24,mfj,zmj,0.758632002,-0.4781,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2OH,zmj,-0.2,1.83,2.02,0.41,2.27,1.86,0.57,0.41,-0.16,mfj,zmj,0.758632002,-0.402475,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4F,zmj,-0.72,1.83,2.55,0.89,3.28,2.38,1.61,1.45,-0.16,mfj,zmj,0.758632002,-0.391625,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,2SH,zmj,-0.4,2.25,2.65,0.65,3.1,2.44,1.02,0.82,-0.21,mfj,zmj,0.758632002,-0.481275,NO
44_1_3,44,3,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4Br,zmj,-0.76,4.81,5.56,1.98,7.26,5.28,2.74,2.45,-0.29,mfj,zmj,0.758632002,-0.552525,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,4H,zmj,0.34,-4.24,-4.58,0.29,-4.16,-4.45,-0.05,0.08,0.13,mfj,zmj,5.001154698,-0.1219,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2Br,zmj,-0.42,-5.32,-4.9,0.93,-3.74,-4.67,1.34,1.58,0.23,mfj,zmj,5.001154698,-0.201275,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2CN,zmj,0.0,-2.51,-2.52,0.32,-2.3,-2.61,0.28,0.19,-0.09,mfj,zmj,5.001154698,-0.464,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2F,zmj,-0.08,-2.15,-2.08,0.63,-1.37,-1.99,0.7,0.78,0.08,mfj,zmj,5.001154698,-0.3746,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,4CN,zmj,0.14,-0.88,-1.02,0.8,0.46,-0.35,0.61,1.28,0.67,mfj,zmj,5.001154698,-0.532875,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2NH2,zmj,-0.24,-1.99,-1.75,-0.19,-1.95,-1.76,-0.01,-0.02,-0.01,mfj,zmj,5.001154698,-0.40985,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2CF3,zmj,-1.31,-2.31,-1.0,0.34,-0.96,-1.3,1.57,1.27,-0.3,mfj,zmj,5.001154698,-0.4924,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2CH3,zmj,-0.38,-3.59,-3.21,-0.42,-3.94,-3.52,-0.13,-0.44,-0.31,mfj,zmj,5.001154698,-0.437175,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2NO2,zmj,-0.01,-1.8,-1.79,1.31,-0.64,-1.95,1.26,1.1,-0.16,mfj,zmj,5.001154698,-0.4781,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2OH,zmj,-0.2,-2.42,-2.22,0.41,-1.89,-2.3,0.57,0.49,-0.08,mfj,zmj,5.001154698,-0.402475,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,4F,zmj,-0.72,-2.41,-1.7,0.89,-0.88,-1.78,1.61,1.53,-0.08,mfj,zmj,5.001154698,-0.391625,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,2SH,zmj,-0.4,-1.99,-1.59,0.65,-1.06,-1.72,1.02,0.9,-0.13,mfj,zmj,5.001154698,-0.481275,NO
44_1_4,44,4,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_2-ntn_edge,4Br,zmj,-0.76,0.56,1.32,1.98,3.1,1.12,2.74,2.53,-0.2,mfj,zmj,5.001154698,-0.552525,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,4H,zmj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zmj,zmj,0.0,0.0,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2Br,zmj,-1.07,-1.07,0.0,0.88,0.88,0.0,1.95,1.95,0.0,zmj,zmj,0.0,-0.060925,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2CN,zmj,-0.48,-0.48,0.0,0.19,0.19,0.0,0.63,0.63,0.0,zmj,zmj,0.0,-0.05885,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2F,zmj,-0.67,-0.67,0.0,0.46,0.46,0.0,1.13,1.13,0.0,zmj,zmj,0.0,-0.01815,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,4CN,zmj,-0.04,-0.04,0.0,0.99,0.99,0.0,0.97,0.97,0.0,zmj,zmj,0.0,-0.113025,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2NH2,zmj,-0.68,-0.68,0.0,-0.45,-0.45,0.0,0.17,0.17,0.0,zmj,zmj,0.0,-0.035275,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2CF3,zmj,-2.0,-2.0,0.0,0.26,0.26,0.0,2.18,2.18,0.0,zmj,zmj,0.0,-0.104675,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2CH3,zmj,-0.75,-0.75,0.0,-0.53,-0.53,0.0,0.15,0.15,0.0,zmj,zmj,0.0,-0.0503,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2NO2,zmj,-0.42,-0.42,0.0,1.46,1.46,0.0,1.82,1.82,0.0,zmj,zmj,0.0,-0.076925,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2OH,zmj,-0.63,-0.63,0.0,0.23,0.23,0.0,0.82,0.82,0.0,zmj,zmj,0.0,-0.023775,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,4F,zmj,-1.35,-1.35,0.0,0.87,0.87,0.0,2.22,2.22,0.0,zmj,zmj,0.0,-0.03705,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,2SH,zmj,-0.86,-0.86,0.0,0.69,0.69,0.0,1.52,1.52,0.0,zmj,zmj,0.0,-0.0606,NO
45_1_1,45,1,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,4Br,zmj,-1.14,-1.14,0.0,2.63,2.63,0.0,3.76,3.76,0.0,zmj,zmj,0.0,-0.111575,NO
45_1_2,45,2,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,zmj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mfj,zmj,0.838144319,-0.2457,NO
