MOF_name,fun,delta_FE,delta_dLM_FE,delta_POTE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,delta_entropy,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl,4Br,-1.091353220000002,-1.091353221,1.6920000000000002,0.2009999999999996,0.262,-0.072,1.3079999999999998,-0.006,2.783353220000002,0.7528,0.2692307692307692,2239.02,4283.64,1.913172576,0.027028763,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl,4CN,-0.139934929999999,-0.2006245769999999,0.5169999999999995,-0.0490000000000003,0.0139999999999997,0.048,0.5339999999999998,-0.03,0.6569349299999985,0.7528,0.2692307692307692,2239.02,4283.64,1.913172576,0.027028763,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_1-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl,4F,-1.0524585500000008,-1.052458548,0.6050000000000004,0.0599999999999996,0.0379999999999998,0.014,0.4910000000000005,0.002,1.6574585500000012,0.7528,0.2692307692307692,2239.02,4283.64,1.913172576,0.027028763,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2Br_Chnl,2Br,-1.0688599500000002,-1.068859954,0.8780000000000001,-0.3319999999999998,-0.0110000000000001,0.1479999999999999,1.0739999999999998,-0.003,1.9468599500000003,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2CF3_Chnl,2CF3,-1.9188074200000005,-2.002175838,0.2570000000000014,-0.4489999999999998,-0.213,0.4279999999999997,0.5380000000000003,-0.0489999999999999,2.1758074200000017,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2CH3_Chnl,2CH3,-0.6710998299999993,-0.7544682520000001,-0.5259999999999998,-0.7829999999999999,-0.3130000000000001,0.292,0.326,-0.0489999999999999,0.1450998299999994,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2CN_Chnl,2CN,-0.4440504300000008,-0.477133129,0.1880000000000006,-0.31,-0.1260000000000003,0.1879999999999999,0.4590000000000001,-0.0259999999999999,0.6320504300000014,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2F_Chnl,2F,-0.6712742200000008,-0.671274224,0.4600000000000008,0.157,0.0049999999999998,0.03,0.2759999999999998,-0.0089999999999999,1.1312742200000017,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2NH2_Chnl,2NH2,-0.6215392699999995,-0.6819511570000001,-0.4529999999999994,-0.4639999999999999,-0.2510000000000003,0.1599999999999999,0.1399999999999996,-0.0389999999999999,0.1685392700000001,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2NO2_Chnl,2NO2,-0.3605353999999998,-0.420947296,1.4570000000000007,-0.145,-0.1819999999999999,0.129,1.6499999999999997,0.003,1.8175354000000008,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2OH_Chnl,2OH,-0.5994916799999999,-0.6325743770000001,0.2250000000000014,-0.0270000000000001,-0.1150000000000002,0.02,0.3729999999999998,-0.03,0.8244916800000013,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_2SH_Chnl,2SH,-0.8287440400000001,-0.861826741,0.6880000000000006,-0.3889999999999998,-0.1030000000000002,0.141,1.0590000000000002,-0.0219999999999999,1.5167440400000007,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4Br_Chnl,4Br,-1.1379605099999992,-1.137960513,2.6260000000000012,0.5089999999999999,0.3009999999999997,-0.094,1.923,-0.0139999999999999,3.76396051,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4CN_Chnl,4CN,0.0207179999999986,-0.039693894,0.9860000000000008,0.1200000000000001,0.0109999999999996,0.1019999999999998,0.7949999999999999,-0.0439999999999999,0.965282000000002,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-1B_4F_Chnl,4F,-1.3470947399999993,-1.34709474,0.8710000000000004,0.2520000000000002,0.0089999999999998,0.018,0.5999999999999996,-0.0099999999999999,2.2180947399999997,0.83075,0.2959183673469387,1604.65,4892.11,3.048706129,0.018253282,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958,0.3310810810810811,1122.64,6033.51,5.374408143,0.011508063,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-2B_2Br_Chnl,2Br,-1.4585913899999987,-1.458591395,1.3840000000000003,0.076,0.0310000000000001,0.1340000000000001,1.148,-0.005,2.842591389999999,0.8958,0.3310810810810811,1122.64,6033.51,5.374408143,0.011508063,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-2B_2CH3_Chnl,2CH3,-0.7557900599999989,-0.822400661,-0.4689999999999994,-0.6879999999999997,-0.2819999999999996,0.3400000000000001,0.2069999999999998,-0.0469999999999999,0.2867900599999995,0.8958,0.3310810810810811,1122.64,6033.51,5.374408143,0.011508063,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_2-ntn_edge_3-2B_2NO2_Chnl,2NO2,-0.4222864699999995,-0.4714943049999999,2.1580000000000013,0.411,-0.1069999999999997,0.1680000000000001,1.6800000000000002,0.004,2.5802864700000008,0.8958,0.3310810810810811,1122.64,6033.51,5.374408143,0.011508063,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2Br_Chnl_1-ntn_edge_1-1B_2Br_Chnl,2Br,-1.06019418,-1.060194179,0.923,-0.4740000000000002,-0.048,0.0829999999999999,1.3630000000000004,0.001,1.98319418,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CF3_Chnl_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.91734632,-1.999226025,0.3060000000000009,-0.641,-0.238,0.3879999999999999,0.8320000000000003,-0.035,2.223346320000001,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.495536849999997,-0.5774165510000001,-0.5800000000000001,-1.0380000000000005,-0.3700000000000001,0.242,0.6200000000000001,-0.034,-0.084463150000003,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CN_Chnl_1-ntn_edge_1-1B_2CN_Chnl,2CN,-0.3064081199999968,-0.339110831,0.1950000000000002,-0.4620000000000002,-0.1379999999999999,0.147,0.6640000000000001,-0.015,0.5014081199999971,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl,2F,-0.5948419099999995,-0.5948419160000001,0.4220000000000006,0.0049999999999998,-0.0089999999999998,0.008,0.419,-0.002,1.01684191,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.4913435999999969,-0.5508518010000001,-0.443999999999999,-0.6219999999999999,-0.2760000000000002,0.1129999999999999,0.3680000000000003,-0.028,0.0473435999999978,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2NO2_Chnl_1-ntn_edge_1-1B_2NO2_Chnl,2NO2,-0.1552452699999982,-0.2147534660000001,1.577,-0.2640000000000002,-0.1960000000000001,0.1079999999999998,1.912,0.0179999999999999,1.7322452699999982,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2OH_Chnl_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.5482952499999989,-0.5809979540000001,0.1750000000000007,-0.266,-0.1510000000000002,-0.0050000000000001,0.6120000000000001,-0.015,0.7232952499999996,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.7430304899999989,-0.7757331970000001,0.6850000000000005,-0.5699999999999998,-0.1480000000000001,0.0919999999999998,1.3239999999999998,-0.013,1.4280304899999994,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl,4Br,-1.2347878099999967,-1.2347878120000002,2.644,0.4819999999999997,0.2930000000000001,-0.1480000000000001,2.024,-0.007,3.878787809999997,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl,4CN,0.017171140000002,-0.0423370600000001,0.955,-0.016,-0.0150000000000001,0.05,0.968,-0.032,0.937828859999998,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl,4F,-1.3987885999999996,-1.3987886040000002,0.8019999999999996,0.0660000000000002,-0.0180000000000002,-0.0250000000000001,0.7810000000000001,-0.003,2.200788599999999,0.829125,0.3009708737864077,1764.21,5189.43,2.941505227,0.019196326,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4H_Chnl_2-ntn_edge,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2Br_Chnl_2-ntn_edge,2Br,-1.14449634,-1.1444963390000005,0.5800000000000001,-0.3740000000000001,0.0139999999999997,0.1120000000000001,0.8269999999999995,0.0,1.72449634,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CF3_Chnl_2-ntn_edge,2CF3,-1.8331830700000005,-1.917798451,0.0670000000000001,-0.3149999999999999,-0.1470000000000002,0.411,0.1649999999999996,-0.048,1.9001830700000009,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CH3_Chnl_2-ntn_edge,2CH3,-0.8927661400000027,-0.977381524,-1.0050000000000008,-0.951,-0.3080000000000003,0.2179999999999999,0.0749999999999997,-0.039,-0.1122338599999981,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2CN_Chnl_2-ntn_edge,2CN,-0.4948780399999997,-0.5282113720000001,-0.0950000000000006,-0.5130000000000003,-0.0849999999999999,0.175,0.3420000000000001,-0.014,0.399878039999999,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2F_Chnl_2-ntn_edge,2F,-0.6384393600000031,-0.6384393640000001,0.2769999999999992,-0.0929999999999999,-0.0290000000000003,-0.0209999999999999,0.4170000000000002,0.0029999999999999,0.9154393600000024,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2NH2_Chnl_2-ntn_edge,2NH2,-0.7393938400000017,-0.800504949,-0.75,-0.6300000000000003,-0.2650000000000001,0.074,0.0989999999999997,-0.028,-0.0106061599999982,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2NO2_Chnl_2-ntn_edge,2NO2,-0.3954654800000021,-0.4565765930000001,1.1869999999999994,-0.1110000000000002,-0.1440000000000001,0.1069999999999999,1.3299999999999996,0.0049999999999999,1.5824654800000015,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2OH_Chnl_2-ntn_edge,2OH,-0.7283236899999999,-0.7616570250000001,-0.0500000000000007,-0.33,-0.1400000000000001,-0.0389999999999999,0.4709999999999996,-0.013,0.6783236899999991,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2SH_Chnl_2-ntn_edge,2SH,-1.0253043400000017,-1.058637679,0.2309999999999998,-0.6260000000000003,-0.096,0.094,0.8719999999999994,-0.013,1.2563043400000016,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4Br_Chnl_2-ntn_edge,4Br,-0.9300372600000024,-0.930037261,2.484999999999999,0.6909999999999998,0.4129999999999998,-0.016,1.4149999999999996,-0.019,3.415037260000002,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4CN_Chnl_2-ntn_edge,4CN,0.0437945199999987,-0.0173165920000002,0.7070000000000007,0.2359999999999997,0.0889999999999999,0.084,0.3429999999999995,-0.044,0.663205480000002,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_4F_Chnl_2-ntn_edge,4F,-1.352879830000003,-1.3528798320000002,0.6050000000000004,-0.016,-0.024,-0.034,0.6750000000000003,0.0039999999999999,1.957879830000003,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2Br_Chnl_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.5643421699999998,-1.564342162,1.0370000000000008,-0.2319999999999997,0.048,0.141,1.0820000000000003,-0.001,2.601342170000001,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2CF3_Chnl_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-2.2913056800000007,-2.354887635,0.4100000000000001,-0.4309999999999996,-0.0669999999999997,0.597,0.347,-0.036,2.701305680000001,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2CH3_Chnl_1-ntn_edge_1-2B_2CH3_Chnl,2CH3,-0.7534868199999991,-0.817068769,-0.754999999999999,-1.0029999999999997,-0.238,0.3740000000000001,0.1470000000000002,-0.036,-0.0015131799999998,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2CN_Chnl_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.6224705900000025,-0.648933129,0.1810000000000009,-0.3899999999999997,-0.0639999999999996,0.221,0.4290000000000002,-0.015,0.8034705900000034,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-2B_2F_Chnl_1-ntn_edge_1-2B_2F_Chnl,2F,-0.9964868799999992,-0.996486879,0.4700000000000006,0.024,-0.012,-0.004,0.4630000000000001,-0.001,1.4664868799999995,0.8947,0.3354430379746835,1192.69,6205.05,5.202561741,0.012055687,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
